gene_id	ncbi_refseq	eff_length	tpm_1d_rep1	tpm_1d_rep2	tpm_1d_rep3	tpm_10d_rep1	tpm_10d_rep2	tpm_10d_rep3	tpm_10d_rep4	mean_tpm_1d	mean_tpm_10d	pvalue	qvalue	log2fc	regulation	tair_description	at_accession	at_evalue	regulation_label
Nitab4.5_0000827g0030.1	NA	1507	0	0	0	0	10.285959	5.609328	8.418374	0	8.104553666666666	7.66911876272462e-11	1.97425799027985e-9	5.50824972467045	1	HXXXD-type acyl-transferase family protein	AT1G28680.1	0	UP
Nitab4.5_0003774g0040.1	XM_016649252.1	1520	4.53983	44.636801	106.149149	83.565035	3.196915	0	0	59.72270375	1.0656383333333335	1.61502782155509e-9	3.35890485728888e-8	-5.50447732656	2	NA	AT2G16980.2	1E-79	DOWN
Nitab4.5_0000564g0140.1	XM_016610098.1	3750	2.82183	9.898514	3.734434	1.902091	0	0	0	4.58921725	0	3.09786556007606e-17	2.10920864430223e-15	-5.50133291899841	2	ATMDR1, ATMDR11, PGP19, MDR11, MDR1, ATPGP19, ABCB19, ATABCB19: ATP binding cassette subfamily B19	AT3G28860.1	0	DOWN
Nitab4.5_0004005g0050.1	XM_016655612.1	6465	1.304719	2.298423	1.687228	1.943852	0	0	0	1.8085555	0	1.240984840458e-11	3.62485671740839e-10	-5.48998249279681	2	NA	AT4G22970.1	0	DOWN
Nitab4.5_0003632g0020.1	XM_016608693.1	732	6.005152	6.521684	13.64392	11.048297	0	0	0	9.304763249999999	0	6.53222023997354e-11	1.69357154178061e-9	-5.48728221224969	2	Protein of unknown function (DUF567)	AT5G41590.1	9.0000000000000001E-52	DOWN
Nitab4.5_0001056g0020.1	XM_016649724.1	1409	3.990931	15.618842	12.839326	11.547292	0	0	0	10.99909775	0	3.09545986737922e-16	1.79251150978735e-14	-5.48635529544936	2	Pectin lyase-like superfamily protein	AT4G13710.1	0	DOWN
Nitab4.5_0009401g0060.1	XM_016612223.1	1854	10.616001	30.029787	35.03616	36.664286	0.795832	0	0	28.086558500000002	0.2652773333333333	1.70171109438209e-16	1.03296848887053e-14	-5.48506087024118	2	ATRPA70B, RPA70B: RPA70-kDa subunit B	AT5G08020.1	0	DOWN
Nitab4.5_0001233g0080.1	XM_016590979.1	894	0	0	0	0.095769	25.710486	18.691777	13.23519	0.02394225	19.212484333333332	6.9860008738366e-10	1.53692019224405e-8	5.48368899801085	1	HIPP20: Heavy metal transport/detoxification superfamily protein	AT1G71050.1	5.9999999999999997E-15	UP
Nitab4.5_0000092g0120.1	XM_016594542.1	1749	4.061536	0	0	0	27.482464	23.35216	29.769706	1.015384	26.86811	1.15141109767015e-8	2.03826541289888e-7	5.47574767969335	1	PAT1: GRAS family transcription factor	AT5G48150.2	4.0000000000000003E-130	UP
Nitab4.5_0005008g0010.1	XM_016608058.1	1472	27.079543	31.520829	26.686339	29.692453	0	1.17705	0	28.744791	0.39235	5.85033387030176e-15	2.78329633879606e-13	-5.47459394604382	2	O-Glycosyl hydrolases family 17 protein	AT2G05790.1	0	DOWN
Nitab4.5_0002786g0110.1	XM_016657601.1	1587	0	0	0	2.888058	12.493495	26.308	27.077749	0.7220145	21.959748	2.40315294604786e-9	4.85085260917417e-8	5.47297837926022	1	CDPK19, CPK8: calcium-dependent protein kinase 19	AT5G19450.2	0	UP
Nitab4.5_0027235g0010.1	XM_016590077.1	444	173.0987	322.388629	274.238731	239.634882	1.043453	29.585829	0	252.3402355	10.209760666666666	5.87417895676183e-11	1.54293479016118e-9	-5.47295378861578	2	H2B, HTB9: Histone superfamily protein	NA	NA	DOWN
Nitab4.5_0000839g0060.1	XM_016617288.1	1602	0	0	0	0	6.382638	10.235674	5.246208	0	7.288173333333333	3.48536344701922e-9	6.80969880870387e-8	5.47063453002377	1	ASN1, DIN6, AT-ASN1: glutamine-dependent asparagine synthase 1	AT3G47340.1	0	UP
Nitab4.5_0005982g0020.1	XM_016587715.1	656	11.928121	0.688681	2.317822	1.812671	592.917072	1671.27083	547.834983	4.18682375	937.3409616666664	2.70073685759832e-22	3.34820992834502e-20	5.46923227248255	1	Dormancy/auxin associated family protein	AT1G56220.3	2.0000000000000002E-30	UP
Nitab4.5_0006508g0010.1	XM_016587758.1	612	111.048186	96.445786	73.690142	120.102816	0	8.55371	0	100.3217325	2.851236666666667	2.49045108540618e-13	9.47865683105591e-12	-5.46808807746629	2	NA	NA	NA	DOWN
Nitab4.5_0003973g0060.1	XR_001646404.1	210	128.758511	131.981038	195.233876	303.781658	0	0	0	189.93877075	0	4.71674779095604e-12	1.45950748718526e-10	-5.46105885940599	2	S1FA-like DNA-binding protein	NA	NA	DOWN
Nitab4.5_0012800g0010.1	XM_016612642.1	2085	0	0	0	0	9.45681	6.678739	7.224607	0	7.786718666666666	3.80805767217255e-9	7.37205874887524e-8	5.45614125130056	1	NA	NA	NA	UP
Nitab4.5_0002046g0200.1	XM_016632515.1	1578	7.244918	8.390357	9.694621	4.6623	0	0	0	7.498049	0	9.05086128054876e-29	1.96843303050106e-26	-5.45600606377765	2	SCPL45: serine carboxypeptidase-like 45	AT1G28110.2	0	DOWN
Nitab4.5_0004426g0010.1	XM_016588675.1	447	14.104305	31.53743	13.265471	30.336327	0	0	0	22.31088325	0	2.07465962877255e-11	5.83172418545668e-10	-5.44702931188725	2	Heavy metal transport/detoxification superfamily protein	NA	NA	DOWN
Nitab4.5_0002393g0100.1	XM_016577422.1	2220	50.871148	33.173051	45.616408	38.340852	0	1.323018	0.074314	42.00036475	0.4657773333333333	8.8851140480168e-18	6.46591664756251e-16	-5.44636060356759	2	Protein of unknown function (DUF630 and DUF632)	AT5G25590.1	0	DOWN
Nitab4.5_0002050g0090.1	XM_016601653.1	1536	4.409312	6.546841	7.977171	5.384991	0	0	0	6.07957875	0	2.52511305279615e-13	9.5818347746183e-12	-5.44542026013937	2	CYP94B2: cytochrome P450, family 94, subfamily B, polypeptide 2	NA	NA	DOWN
Nitab4.5_0000326g0140.1	XM_016646786.1	546	16.16818	41.547197	10.446499	14.039651	0	0	0	20.55038175	0	3.74156655196497e-10	8.61488342212866e-9	-5.43852654992273	2	NA	NA	NA	DOWN
Nitab4.5_0001759g0080.1	XM_016659736.1	297	0	0	0	0	41.182578	170.577783	57.722717	0	89.82769266666668	4.75662200686258e-9	9.07908894589718e-8	5.43661078149501	1	NA	AT1G19530.1	3.0000000000000001E-17	UP
Nitab4.5_0011739g0010.1	XM_016581028.1	474	3.772962	0	3.036405	2.538152	484.661876	353.396801	470.175608	2.33687975	436.078095	3.09676788887985e-9	6.10689045858896e-8	5.42614332092459	1	HSP17.6II: 17.6 kDa class II heat shock protein	AT5G12020.1	2.0000000000000001E-54	UP
Nitab4.5_0009537g0020.1	XR_001648380.1	519	14.804793	15.014127	19.127042	12.830527	0	0	0	15.44412225	0	5.82689841267703e-9	1.09193379412352e-7	-5.42541428726811	2	NA	AT2G24300.1	1.1000000000000001	DOWN
Nitab4.5_0001241g0070.1	XM_016603923.1	564	9.798112	24.428601	9.310322	16.968551	0	0	0	15.126396500000002	0	1.9869359691821e-14	8.72235097890089e-13	-5.42508386394772	2	GRI: Stigma-specific Stig1 family protein	NA	NA	DOWN
Nitab4.5_0000482g0200.1	XM_016626643.1	1541	6.421953	10.490274	3.848268	5.88387	0	0	0	6.66109125	0	1.82064285935163e-14	8.05326079897251e-13	-5.41928416413612	2	AtGH9B8, GH9B8: glycosyl hydrolase 9B8	AT2G32990.1	0	DOWN
Nitab4.5_0004191g0010.1	XM_016618539.1	1428	5.146577	8.492038	8.278037	6.946216	0	0	0	7.215717	0	1.5493974340675e-14	6.91325513957903e-13	-5.40921227330758	2	NA	AT1G29760.1	8E-90	DOWN
Nitab4.5_0013627g0020.1	XM_016644710.1	2457	0	0	0	0	4.806745	11.309408	3.032956	0	6.383036333333333	1.70156316799787e-8	2.91193080699381e-7	5.40807831233551	1	Putative glycosyl hydrolase of unknown function (DUF1680)	AT5G12950.1	0	UP
Nitab4.5_0012119g0020.1	XM_016604266.1	2085	8.825695	5.088789	10.06827	8.121105	0	0	0	8.02596475	0	9.21405784724411e-13	3.19969928527474e-11	-5.40675151343596	2	Plant protein of unknown function (DUF936)	AT4G13370.1	0	DOWN
Nitab4.5_0000397g0150.1	XM_016597965.1	2148	13.856127	17.036241	18.714693	20.371218	0.36042	0	0	17.49456975	0.12014000000000001	3.47776834168216e-15	1.72124659407572e-13	-5.40336517387156	2	ATK1, KATA, KATAP: kinesin 1	AT4G21270.1	0	DOWN
Nitab4.5_0009127g0040.1	XM_016629365.1	615	0	0	0	0	8.981382	20.860931	64.574949	0	31.472420666666668	5.44760415336507e-9	1.02590704639819e-7	5.40080632049348	1	AtPP2-A15, PP2-A15: phloem protein 2-A15	AT3G53000.1	1.9999999999999999E-47	UP
Nitab4.5_0002765g0070.1	XM_016632885.1	774	5.423024	19.898019	8.095682	5.091532	0	0	0	9.62706425	0	1.62413432675846e-12	5.3892373562709e-11	-5.40068856308598	2	NA	NA	NA	DOWN
Nitab4.5_0000332g0190.1	XM_016637401.1	2049	15.667327	18.84518	26.092933	17.982297	0.287024	0	0.068917	19.64693425	0.118647	3.03187136977099e-16	1.75904000508359e-14	-5.39286405507251	2	unknown protein similar to AT3G15095.2	NA	NA	DOWN
Nitab4.5_0004912g0080.1	XM_016636357.1	1890	7.587386	7.246059	8.417766	3.065012	0	0	0	6.57905575	0	6.47145311647791e-9	1.19972482032708e-7	-5.38855752475133	2	Protein of unknown function (DUF740)	AT3G09070.1	2.0000000000000001E-114	DOWN
Nitab4.5_0004736g0010.1	XM_016657947.1	1116	8.786917	5.730931	12.252656	17.729534	0	0	0	11.1250095	0	5.95660488424279e-9	1.11349892875383e-7	-5.38829899367396	2	Exostosin family protein	AT5G20260.1	6.9999999999999996E-168	DOWN
Nitab4.5_0002859g0040.1	XM_016613300.1	817	0	0	0	0	17.460897	9.287289	13.157648	0	13.301944666666666	2.64246277180097e-15	1.33384791902845e-13	5.38800629073184	1	ATROPGEF11, ROPGEF11, PIRF1: RHO guanyl-nucleotide exchange factor 11	AT1G52240.2	2.9999999999999999E-56	UP
Nitab4.5_0002172g0020.1	XM_016604397.1	957	1.937018	5.552975	0	0	105.286841	93.219013	86.014474	1.87249825	94.84010933333333	2.74497052980614e-8	4.51484781177276e-7	5.3831020954673	1	SRG3: senescence-related gene 3	AT3G02040.1	5.0000000000000001E-147	UP
Nitab4.5_0000278g0160.1	XM_016599641.1	774	0	0	0	0.11789	20.76279	24.533831	6.241359	0.0294725	17.179326666666668	1.02586144575896e-8	1.83220490969433e-7	5.3828102675578	1	Duplicated homeodomain-like superfamily protein	AT5G05790.1	4.9999999999999998E-82	UP
Nitab4.5_0000300g0180.1	XM_016609525.1	1055	6.148607	12.315806	5.98886	4.408778	0	0	0	7.21551275	0	7.24653267727759e-28	1.42903126267972e-25	-5.38255126275339	2	HAD superfamily, subfamily IIIB acid phosphatase	AT4G29270.1	3.0000000000000001E-74	DOWN
Nitab4.5_0005256g0020.1	XM_016643370.1	897	0	0	0	0	4.584392	8.877519	14.437611	0	9.299840666666666	3.05206055738231e-12	9.76146427008158e-11	5.38203930412939	1	HSP81-1, ATHS83, HSP81.1, HSP83, ATHSP90.1, AtHsp90-1, HSP90.1: heat shock protein 90.1	AT5G52640.1	0	UP
Nitab4.5_0000329g0220.1	XM_016643035.1	888	12.309278	50.172198	26.418185	17.939644	0	2.106695	0	26.709826250000003	0.7022316666666667	3.64939655871028e-15	1.79186897163372e-13	-5.3785582576563	2	XTH32: xyloglucan endotransglucosylase/hydrolase 32	AT2G36870.1	4.0000000000000001E-146	DOWN
Nitab4.5_0001021g0090.1	XM_016582953.1	1614	30.002822	33.229397	20.662507	47.771417	2.369902	0	0	32.91653575	0.7899673333333334	9.2548072263988e-13	3.21092035584994e-11	-5.3784565860261	2	NA	AT1G31360.2	1.7	DOWN
Nitab4.5_0000125g0380.1	XM_016636778.1	4326	4.63174	1.270186	2.213741	2.889268	0	0	0	2.75123375	0	5.51493344508863e-14	2.30911294741555e-12	-5.37657532328445	2	PDR12, ATPDR12, ABCG40, ATABCG40: pleiotropic drug resistance 12	AT1G15520.1	0	DOWN
Nitab4.5_0001922g0140.1	XM_016589839.1	1521	29.488762	39.248841	33.152977	16.484794	0	2.642646	0	29.5938435	0.880882	6.27147977460921e-12	1.90954016177301e-10	-5.37331292104244	2	CYP76G1: cytochrome P450, family 76, subfamily G, polypeptide 1	AT3G52970.1	9.0000000000000005E-151	DOWN
Nitab4.5_0006300g0010.1	XM_016635313.1	3516	0.362648	0	0	0	11.181526	4.442173	14.658499	0.090662	10.094066	1.05021343127055e-8	1.87393920272655e-7	5.36762344736418	1	FLS2: Leucine-rich receptor-like protein kinase family protein	AT5G46330.1	0	UP
Nitab4.5_0001889g0020.1	XM_016581182.1	825	4.272805	9.32422	9.917386	15.362633	0	0	0	9.719261000000001	0	3.05238223814836e-10	7.10542311828297e-9	-5.36632234394163	2	bZIP23: Basic-leucine zipper (bZIP) transcription factor family protein	AT2G16770.1	8.0000000000000003E-97	DOWN
Nitab4.5_0011039g0010.1	XM_016602429.1	1065	9.594781	10.451733	7.059982	3.423495	0	0	0	7.63249775	0	8.88440321647003e-13	3.08804005861963e-11	-5.36432790753797	2	Pectin lyase-like superfamily protein	AT3G59850.1	5.9999999999999997E-178	DOWN
Nitab4.5_0007710g0030.1	XM_016603385.1	339	36.704163	72.919756	33.919113	37.589595	0	0	0	45.28315675	0	2.35509496814566e-9	4.77289214524089e-8	-5.35618131530975	2	NA	AT2G35670.1	3.2	DOWN
Nitab4.5_0003268g0030.1	XM_016592771.1	2505	5.5307	1.664247	6.951232	5.992367	0	0	0	5.0346364999999995	0	2.04127987559104e-8	3.43326474845168e-7	-5.354194508873	2	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT4G14330.1	3.0000000000000001E-93	DOWN
Nitab4.5_0007495g0020.1	XM_016589669.1	2427	19.015057	15.827291	17.358182	26.129467000000002	0.838493	0	0	19.58249925	0.2794976666666667	1.53692910474712e-16	9.40442471489957e-15	-5.35255417074774	2	R1, RNR1, CLS8, ATRNR1: ribonucleotide reductase 1	AT2G21790.1	0	DOWN
Nitab4.5_0004485g0020.1	XM_016620859.1	1533	0.742457	0	0.669265	0	34.204314	16.644148	44.765726	0.35293050000000004	31.871396	1.20559712131271e-8	2.12726130909419e-7	5.34645187470058	1	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT3G28580.1	0	UP
Nitab4.5_0000584g0040.1	XM_016646051.1	192	0	0	0	0	299.480966	251.95434	176.510586	0	242.6486306666667	3.7731761991188e-9	7.31196976265079e-8	5.34422554939067	1	unknown protein similar to AT5G10695.1	NA	NA	UP
Nitab4.5_0001088g0130.1	XM_016656002.1	771	0	0	0.315231	0.603695	44.987749	63.154585	29.958554	0.22973149999999998	46.03362933333333	3.3292750055057e-8	5.34650661221718e-7	5.33708499605998	1	ATERF15, ERF15: ethylene-responsive element binding factor 15	NA	NA	UP
Nitab4.5_0000123g0600.1	XM_016651556.1	1401	8.973419	10.105428	10.550845	8.276278	0	0	0	9.476492499999999	0	6.44299513456384e-11	1.6761476064354e-9	-5.33526528950168	2	CYC1BAT, CYCB1;2: Cyclin family protein	AT2G26760.1	7.9999999999999993E-145	DOWN
Nitab4.5_0008146g0030.1	XM_016620058.1	1842	6.727448	4.547382	9.135051	8.211495	0	0	0	7.1553439999999995	0	1.06445454197455e-8	1.89757095398367e-7	-5.33133390441614	2	NA	AT2G42560.1	3E-10	DOWN
Nitab4.5_0003433g0030.1	XM_016628832.1	1230	9.420264	3.242247	10.160207	12.571626	0	0	0	8.848586	0	3.38110100435962e-11	9.28461069451135e-10	-5.32249732184323	2	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	AT1G68390.1	8.0000000000000001E-150	DOWN
Nitab4.5_0010623g0020.1	XM_016616457.1	2877	5.418688	2.651252	5.74465	5.130055	0	0	0	4.73616125	0	1.53003646437371e-12	5.1216524040513e-11	-5.32114377704464	2	NA	AT3G53540.1	8.9999999999999996E-122	DOWN
Nitab4.5_0027922g0010.1	XM_016638348.1	786	3.444888	20.231952	16.497742	7.092967	0	0	0	11.81688725	0	1.04496174191526e-11	3.07351189314488e-10	-5.31937280259343	2	NA	NA	NA	DOWN
Nitab4.5_0002796g0020.1	XM_016601005.1	2259	8.207446	3.480266	6.941543	4.49892	0	0	0	5.78204375	0	1.60504555558073e-12	5.33986309837435e-11	-5.3182613393991	2	ZCF125: P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT1G59540.1	0	DOWN
Nitab4.5_0001769g0050.1	XM_016602902.1	387	11.352841	43.529163	16.964732	23.727633	0	0	0	23.893592249999998	0	7.866766998183e-11	2.02303481047868e-9	-5.3164140611662	2	POLD4: polymerase delta 4	AT1G09815.1	5E-42	DOWN
Nitab4.5_0014240g0010.1	XM_016583036.1	246	49.31816	187.82756	106.240442	86.698582	0	0	0	107.521186	0	1.08728629972478e-15	5.7794169120809e-14	-5.31571824980221	2	Histone superfamily protein	NA	NA	DOWN
Nitab4.5_0010169g0040.1	XM_016587844.1	888	0.447535	0	0	0	8.020934	21.485257	10.775732	0.11188375	13.427307666666666	1.0953464352074e-8	1.94716886146631e-7	5.31562735032265	1	unknown protein similar to AT1G62520.1	NA	NA	UP
Nitab4.5_0000232g0150.1	XM_016608843.1	387	53.39128	23.651774	15.389068	45.91509	0	0	0	34.586802999999996	0	1.86033112649929e-15	9.58108290589485e-14	-5.31133371370401	2	NA	NA	NA	DOWN
Nitab4.5_0000694g0160.1	XM_016645656.1	1182	0	0	0	0.420282	9.606821	34.812643	11.633353	0.1050705	18.684272333333336	1.65859331085414e-7	2.26745910241052e-6	5.31088266311244	1	Class I glutamine amidotransferase-like superfamily protein	AT5G38200.1	0	UP
Nitab4.5_0000745g0090.1	XM_016654363.1	1185	6.209104	9.491954	5.397971	6.597938	0	0	0	6.92424175	0	9.759671594758e-12	2.88395264671187e-10	-5.30798768211628	2	CIPK1, SnRK3.16: CBL-interacting protein kinase 1	AT3G17510.1	1.9999999999999999E-151	DOWN
Nitab4.5_0002450g0160.1	XM_016644676.1	1143	13.565203	4.937571	10.020534	12.840285	0	0	0	10.34089825	0	1.29014325696063e-13	5.11488045415851e-12	-5.30679407340138	2	HMGB3, NFD3, NFD03: high mobility group B3	AT4G37110.1	6.9999999999999999E-23	DOWN
Nitab4.5_0004526g0040.1	XM_016649217.1	561	0	0	0	0	15.851993	21.396459	10.895967	0	16.048139666666668	6.8352937752082e-12	2.0614206108116e-10	5.30514671446768	1	unknown protein similar to AT5G56880.1	NA	NA	UP
Nitab4.5_0000518g0070.1	XM_016609728.1	1173	0.256183	0	0	0	24.160077	5.410202	25.631905	0.06404575	18.400728	3.63477547103133e-8	5.80040060492463e-7	5.29966263295923	1	Heavy metal transport/detoxification superfamily protein	AT4G39700.1	9.9999999999999997E-73	UP
Nitab4.5_0001986g0020.1	XM_016645398.1	2628	4.691156	7.204401	3.23639	3.301388	0	0	0	4.60833375	0	3.03148813500616e-14	1.30666408174784e-12	-5.29868716669668	2	HIK, ATNACK1, NACK1: ATP binding microtubule motor family protein	AT1G18370.1	0	DOWN
Nitab4.5_0001544g0100.1	XM_016658577.1	2823	4.181659	4.345707	2.766596	4.54445	0	0	0	3.9596030000000004	0	3.16947091962691e-18	2.49751683645963e-16	-5.29657572430329	2	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain	AT2G47500.1	0	DOWN
Nitab4.5_0009383g0010.1	XM_016579064.1	453	0	0	0	0	34.922097	18.074985	55.51278	0	36.169954	1.20720332739917e-8	2.12910837075127e-7	5.29598222242589	1	Ctr copper transporter family	AT3G46900	NA	UP
Nitab4.5_0000898g0030.1	XM_016612612.1	2259	0	0	0	0	4.42653	4.444099	8.601016	0	5.823881666666666	1.99885586825897e-8	3.37367868496393e-7	5.29353488495978	1	AP4.3A: protein kinase family protein	AT2G32800.1	4.9999999999999997E-50	UP
Nitab4.5_0004053g0010.1	XM_016654767.1	3039	0.553445	0	0	0	16.450898	4.233154	16.319509	0.13836125	12.334520333333332	1.17131616046701e-8	2.07157495666238e-7	5.29227565413109	1	NA	NA	NA	UP
Nitab4.5_0004541g0060.1	XM_016659669.1	519	0	5.625654	0	0	95.186923	18.492727	104.794545	1.4064135	72.82473166666666	2.49344992767442e-7	3.28945248690775e-6	5.29183126540879	1	HSP20-like chaperones superfamily protein	AT1G53540.1	2E-52	UP
Nitab4.5_0005779g0010.1	XM_016612629.1	2043	13.016002	10.181655	4.106905	3.524296	0	0	0	7.7072145	0	7.68639259774601e-10	1.68516187943671e-8	-5.28582454125951	2	BGAL5: beta-galactosidase 5	AT1G45130.1	0	DOWN
Nitab4.5_0004469g0010.1	XM_016660009.1	1035	5.857467	5.585038	5.548451	7.097016	0	0	0	6.021993	0	3.99861466525417e-14	1.70231850290351e-12	-5.28302377539299	2	NAD(P)-linked oxidoreductase superfamily protein	AT1G60680.1	2.9999999999999998E-137	DOWN
Nitab4.5_0003928g0010.1	XM_016580668.1	570	79.297812	55.273316	65.215618	82.061348	0	10.680673	0	70.4620235	3.5602243333333337	4.57779763056419e-12	1.41881903761623e-10	-5.28041536450717	2	unknown protein similar to AT5G16250.1	NA	NA	DOWN
Nitab4.5_0013777g0010.1	XM_016644411.1	2783	0.405614	0.422534	0	0	16.332511	15.259021	24.944866	0.207037	18.845466000000002	9.19045063006963e-9	1.65306498572992e-7	5.27803378075694	1	NA	AT2G38800.1	1.9999999999999999E-29	UP
Nitab4.5_0004273g0010.1	XM_016648483.1	1607	0	0	0	0	8.217154	7.487072	6.779542	0	7.494589333333334	1.99452283263039e-8	3.36785887355425e-7	5.27793912900102	1	Protein kinase superfamily protein	AT5G47070.1	2.9999999999999998E-155	UP
Nitab4.5_0001742g0010.1	XM_016581147.1	429	49.759336	175.182913	142.835316	168.167316	0	0	14.87562	133.98622025	4.95854	5.25776015777923e-7	6.46560102116567e-6	-5.27744887039186	2	NA	NA	NA	DOWN
Nitab4.5_0003969g0060.1	XM_016580880.1	1428	2.523763	0	0.486082	0.852751	104.543223	36.742534	100.222589	0.9656490000000001	80.502782	8.61640723238475e-12	2.57006629517683e-10	5.27702185147882	1	HSP70, ATHSP70: heat shock protein 70	AT3G12580.1	0	UP
Nitab4.5_0000080g0010.1	XM_016593621.1	1914	13.563374	9.363702	15.745234	8.282473	0.20674	0	0	11.738695749999998	0.06891333333333334	3.91468223791371e-12	1.22830013169823e-10	-5.27566871666134	2	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT4G00750.1	0	DOWN
Nitab4.5_0007578g0010.1	XM_016598919.1	1326	0	0	0	0	6.8243	11.794248	11.611502	0	10.076683333333333	2.30304874728848e-9	4.67488188382931e-8	5.27096585584642	1	ATOCT3, 3-Oct: organic cation/carnitine transporter 3	AT1G16390.1	0	UP
Nitab4.5_0003434g0070.1	XM_016660149.1	670	346.699484	306.920469	250.630869	340.461258	5.073258	15.755978	0	311.17802	6.9430786666666675	6.31791229260148e-12	1.92060496690425e-10	-5.27091111754803	2	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	AT5G64080.1	1E-42	DOWN
Nitab4.5_0000470g0170.1	XM_016600215.1	1629	0	0	0	0	23.837291	3.036599	11.801406	0	12.891765333333334	2.20418371613579e-8	3.68428775740572e-7	5.26795984400863	1	PHT1;7: phosphate transporter 1;7	AT3G54700.1	5.9999999999999996E-63	UP
Nitab4.5_0000271g0150.1	XM_016632885.1	249	369.747249	566.078638	403.828307	247.866913	0	0	40.402389	396.88027675	13.467463	1.05366367132187e-10	2.664613909004e-9	-5.26782439231828	2	NA	NA	NA	DOWN
Nitab4.5_0000316g0130.1	XM_016630312.1	2637	0	0	0	0	4.996417	3.516657	4.253561	0	4.255545000000001	1.59982040643914e-11	4.57469306304083e-10	5.2633809676189	1	NA	AT2G38800.1	2.9999999999999999E-30	UP
Nitab4.5_0003726g0080.1	XM_016603516.1	8668	3.29312	2.26523	2.345959	1.873694	0	0.14697	0	2.44450075	0.04899	2.75736866373345e-16	1.61454540525685e-14	-5.26144172915438	2	POK2: phragmoplast orienting kinesin 2	AT3G19050.1	0	DOWN
Nitab4.5_0003563g0050.1	XM_016637521.1	546	21.027211	8.096535	14.123195	25.81855	0	0	0	17.26637275	0	3.21675898079306e-16	1.854997678924e-14	-5.2514412133511	2	ENODL15, AtENODL15: early nodulin-like protein 15	AT4G31840.1	4.0000000000000001E-53	DOWN
Nitab4.5_0000008g0060.1	XM_016624190.1	693	5.488229	0	0	0	61.990845	30.634014	77.022696	1.37205725	56.549185	4.4849230314953e-8	7.00148361684623e-7	5.25059831610983	1	ATGSTU8, GSTU8: glutathione S-transferase TAU 8	AT3G09270.1	1.9999999999999998E-71	UP
Nitab4.5_0002337g0030.1	XM_016599192.1	675	8.021796	11.653738	13.926843999999999	7.024015	0	0	0	10.15659825	0	6.02867421990498e-9	1.12531309862474e-7	-5.24742277864464	2	Chalcone-flavanone isomerase family protein	AT5G66230.1	2.9999999999999997E-4	DOWN
Nitab4.5_0000187g0090.1	XM_016653526.1	1401	0	0	0	0	6.45157	5.150581	13.42289	0	8.341680333333334	5.1045171424307e-10	1.14957350556753e-8	5.24334279033442	1	NA	NA	NA	UP
Nitab4.5_0001778g0140.1	XM_016577979.1	888	4.764721	12.853983	3.953797	8.069061	0	0	0	7.4103905	0	8.72297858980152e-11	2.2296612835987e-9	-5.24308605953333	2	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	NA	NA	DOWN
Nitab4.5_0005710g0010.1	XM_016630063.1	444	25.072883	72.826853	39.293118	43.297569	0.393836	0	1.157323	45.122605750000005	0.5170530000000001	9.06761078042624e-18	6.58613103631723e-16	-5.24308105999908	2	NA	NA	NA	DOWN
Nitab4.5_0000678g0040.1	XM_016607850.1	1845	4.560311	9.29446	13.42793	7.378408	0	0	0	8.665277249999999	0	1.28507144807273e-8	2.2549478706154e-7	-5.24138025906744	2	NEK1: NIMA-related serine/threonine kinase 1	AT1G54510.3	3E-153	DOWN
Nitab4.5_0009399g0020.1	XM_016591645.1	285	7.936256	0	0	0	165.801252	270.949972	80.765303	1.984064	172.505509	1.56730992271389e-8	2.69430061691467e-7	5.23702554782711	1	NA	NA	NA	UP
Nitab4.5_0003295g0140.1	XM_016646807.1	1380	22.344477	36.947011	9.976406	28.878393	0.844822	0	0	24.53657175	0.2816073333333333	2.45444843614903e-17	1.68926414972572e-15	-5.23257542721594	2	unknown protein similar to AT1G04030.1	AT1G04030.1	1.9999999999999999E-72	DOWN
Nitab4.5_0000203g0240.1	XM_016656469.1	990	0	0	0	0	13.827018	3.872478	9.987776	0	9.229090666666666	9.31394121663875e-11	2.36957622129192e-9	5.23244025987239	1	SRO2: similar to RCD one 2	AT1G23550.1	3.9999999999999999E-64	UP
Nitab4.5_0003041g0050.1	XM_016612718.1	975	0	0	0	0	11.7058	8.813877	9.383584	0	9.967753666666667	2.24570852807887e-10	5.33808791522304e-9	5.23194966576338	1	Glycosyl hydrolase family protein with chitinase insertion domain	AT4G19810.1	2E-150	UP
Nitab4.5_0000057g0200.1	XM_016624665.1	780	0	0	0	0	10.924876	14.093265	6.320151	0	10.446097333333332	7.27058232348925e-9	1.33165718590953e-7	5.22928263343215	1	NA	NA	NA	UP
Nitab4.5_0005718g0010.1	XM_016635589.1	312	402.98883	652.242645	761.741052	585.817452	31.034984	8.048347	0	600.69749475	13.027777	1.29276241486592e-11	3.76742247395076e-10	-5.22800932288307	2	Histone superfamily protein	NA	NA	DOWN
