gene_id	ncbi_refseq	eff_length	tpm_1d_rep1	tpm_1d_rep2	tpm_1d_rep3	tpm_10d_rep1	tpm_10d_rep2	tpm_10d_rep3	tpm_10d_rep4	mean_tpm_1d	mean_tpm_10d	pvalue	qvalue	log2fc	regulation	tair_description	at_accession	at_evalue	regulation_label
Nitab4.5_0003274g0060.1	XM_016592077.1	4569	0	0	0	0	2.236213	0.263359	1.246643	0	1.248738333333333	6.27219497963216e-7	7.57840447380318e-6	4.26515459551177	1	SDD1: Subtilase family protein	NA	NA	UP
Nitab4.5_0003998g0050.1	XM_016610608.1	411	6.014555	3.042323	8.774913	12.637341	0	0	0	7.617283	0	3.93977012153296e-6	3.92944577635075e-5	-4.26337815496765	2	NA	NA	NA	DOWN
Nitab4.5_0010209g0010.1	XM_016616805.1	1458	1.1581649999999999	0.955671	0	1.950696	56.787911	31.126568	31.441015	1.016133	39.78516466666667	6.23649456216425e-6	5.95038814329334e-5	4.26299206528288	1	ATPDIL1-2, PDI6, ATPDI6, PDIL1-2: PDI-like 1-2	AT1G77510.1	0	UP
Nitab4.5_0003285g0070.1	XM_016644347.1	1113	0	0	0	0	9.562372	2.214635	2.628626	0	4.801877666666667	1.17330239055174e-7	1.65760538175202e-6	4.26260649627457	1	unknown protein similar to AT3G04490.1	AT3G04490.1	0	UP
Nitab4.5_0002494g0040.1	XR_001655176.1	1404	2.446465	2.182461	7.773692	1.494814	0	0	0	3.474358	0	2.73875047513712e-5	2.20560395860598e-4	-4.26170607711706	2	mitochondrial 28S ribosomal protein S29-related	AT1G16870.1	3.9999999999999998E-162	DOWN
Nitab4.5_0001599g0050.1	XM_016651471.1	1311	0.427875	0	0	0	5.68259	3.133616	8.77929	0.10696875	5.865165333333334	6.55957625902958e-6	6.22587213014129e-5	4.26159478892708	1	PLAC8 family protein	-	-	UP
Nitab4.5_0002095g0080.1	XM_016655175.1	1061	0.957095	0	0	0	9.322898	6.063605	9.056108	0.23927375	8.147537	6.73612493426828e-6	6.37912204524138e-5	4.2610734664629	1	ATNIC1, NIC1: nicotinamidase 1	AT2G22570.1	4.0000000000000004E-111	UP
Nitab4.5_0001968g0140.1	XM_016633090.1	585	0	0	0	0	4.005843	7.417608	19.872075	0	10.431842	5.4265760262025e-6	5.24867810818977e-5	4.26009235580823	1	Isochorismatase family protein	AT3G16190.1	6.0000000000000004E-90	UP
Nitab4.5_0000321g0190.1	XM_016608630.1	3172	13.213868	10.634286	20.827075	20.883785	0.648872	0.822882	0	16.3897535	0.49058466666666667	9.17325437439703e-11	2.33690804209873e-9	-4.25940370052485	2	SDE3: P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT1G05460.1	0	DOWN
Nitab4.5_0001780g0070.1	XM_016586116.1	1575	3.615486	1.760579	1.968233	0.988817	0	0	0	2.08327875	0	4.59064284052867e-7	5.72203289204772e-6	-4.25706766005979	2	Plant invertase/pectin methylesterase inhibitor superfamily	AT2G45220.1	0	DOWN
Nitab4.5_0000110g0520.1	XM_016590771.1	2262	3.352197	1.713131	1.387159	1.548162	0	0	0	2.00016225	0	1.03160376518182e-7	1.478269552064e-6	-4.25628286693094	2	NA	AT3G56870.1	7E-45	DOWN
Nitab4.5_0003914g0030.1	XM_016655581.1	1256	16.604965	17.307871	15.297567	24.833738	0	0	8.518775	18.51103525	2.8395916666666667	4.00024693365675e-6	3.98350074031857e-5	-4.25611430548632	2	MSI2, MSI02, NFC02, NFC2: Transducin family protein / WD-40 repeat family protein	AT2G16780.1	0	DOWN
Nitab4.5_0005064g0060.1	XM_016620489.1	690	2.539126	7.892476	5.157817	2.759134	0	0	0	4.58713825	0	4.61313093375123e-6	4.52981845558751e-5	-4.25433427323689	2	ferredoxin-related	AT1G02180.1	3.9999999999999997E-77	DOWN
Nitab4.5_0007214g0020.1	XM_016610343.1	1404	9.615508	9.459545	16.385869	19.814629	0	0	5.568952	13.818887749999998	1.8563173333333334	6.83972756607305e-7	8.20833819205449e-6	-4.24940023595656	2	UKL4: uridine kinase-like 4	AT4G26510.2	0	DOWN
Nitab4.5_0000718g0110.1	XM_016579880.1	1077	1.281785	0	0.264983	0	6.609457	12.497671	18.967553	0.386692	12.691560333333333	1.79794984976266e-6	1.94072522070241e-5	4.24906638460783	1	NA	AT4G18380.2	6.9999999999999998E-58	UP
Nitab4.5_0002392g0040.1	XM_016659961.1	855	0	0	0	0	5.817497	3.903534	2.762494	0	4.161175	9.0951325462539e-12	2.70861302590316e-10	4.24642578014592	1	Protein of unknown function (DUF177)	AT3G19800.2	7.9999999999999997E-74	UP
Nitab4.5_0003135g0030.1	XM_016589007.1	1899	2.211538	8.620473	0.74595	2.269141	0	0	0	3.4617755000000003	0	1.25073118003348e-6	1.40587208245937e-5	-4.24381071721362	2	NA	AT1G09320.1	2E-50	DOWN
Nitab4.5_0003976g0070.1	XM_016580145.1	1692	9.53568	12.753852	8.763638	15.660784	1.519153	0	0	11.6784885	0.5063843333333333	1.45843347221238e-9	3.06335419163373e-8	-4.24369151263914	2	CYC3B, CYC2BAT, CYCA2;2: mitotic-like cyclin 3B from Arabidopsis	AT1G80370.1	4.0000000000000002E-153	DOWN
Nitab4.5_0001160g0030.1	XM_016646028.1	1149	14.515892	12.827893	8.689138	18.9032	0	2.259702	0	13.734030749999999	0.753234	1.64983244318978e-4	0.00105782720329857	-4.24315821950816	2	IAMT1: IAA carboxylmethyltransferase 1	AT5G55250.1	0	DOWN
Nitab4.5_0006788g0020.1	XR_001658519.1	246	0	0	0	0	16.995984	73.030243	39.933955	0	43.32006066666667	1.16239220242337e-13	4.63738440505593e-12	4.24107972586519	1	NA	NA	NA	UP
Nitab4.5_0004492g0010.1	XM_016636909.1	1914	0	2.008674	0	0	6.479644	8.715388	4.999571	0.5021685	6.731534333333333	1.37829699257011e-5	1.19494267738539e-4	4.24052508777853	1	ATEXO70H4, EXO70H4: exocyst subunit exo70 family protein H4	NA	NA	UP
Nitab4.5_0000802g0090.1	XM_016639374.1	1860	5.2185	2.588174	1.382515	3.640295	0	0	0	3.2073709999999997	0	5.34247813692797e-6	5.17654577116799e-5	-4.23938396685239	2	ASA1, TRP5, AMT1, WEI2, JDL1: anthranilate synthase alpha subunit 1	AT5G05730.1	0	DOWN
Nitab4.5_0006933g0010.1	XM_016616123.1	912	0	0	0	0.152789	9.189145	9.529122	6.834966	0.03819725	8.517744333333333	7.2964328025727e-6	6.84558364841103e-5	4.23850335335649	1	SETH1: phosphatidylinositolglycan synthase family protein	AT2G34980.1	4.0000000000000001E-127	UP
Nitab4.5_0005212g0050.1	XM_016596880.1	1569	3.026973	1.748319	0.949601	1.786404	0	0	0	1.8778242500000002	0	6.92672766559626e-6	6.54334214327609e-5	-4.2384478366853	2	CIPK3: CBL-interacting protein kinase 3	AT2G26980.4	0	DOWN
Nitab4.5_0012538g0010.1	XM_016630933.1	861	0.689296	0	0.188902	0	16.22853	5.464518	12.350874	0.2195495	11.347973999999999	1.21138091361478e-7	1.703182769567e-6	4.23841337562147	1	RING/U-box superfamily protein	AT5G19430.1	9.9999999999999993E-78	UP
Nitab4.5_0002247g0180.1	XM_016648984.1	2055	3.169714	3.727911	0.797291	4.313115	0	0	0	3.0020077499999998	0	3.4958718076973e-6	3.51602948317572e-5	-4.23773160877112	2	Glycosyl hydrolase family protein	AT5G04885.1	0	DOWN
Nitab4.5_0009459g0050.1	XM_016621846.1	1512	0	0	0	0	2.475187	2.299034	2.103695	0	2.2926386666666665	5.9231844275745e-6	5.67563945905049e-5	4.23768464340488	1	Protein kinase superfamily protein	AT3G52890.2	4.0000000000000001E-13	UP
Nitab4.5_0001386g0050.1	XM_016610183.1	258	13.309249	0	0	0	66.095495	102.69878	70.471686	3.32731225	79.75532033333333	1.01377420373072e-5	9.12372811397284e-5	4.23698710127921	1	Wound-responsive family protein	NA	NA	UP
Nitab4.5_0001031g0080.1	XM_016642722.1	1212	7.747305	4.895127	5.247488	8.717189	0.391605	0	0	6.65177725	0.13053499999999998	4.54095387300721e-6	4.46701226173829e-5	-4.23696759433793	2	zinc finger (C3HC4-type RING finger) family protein	AT3G27330.1	1.9999999999999998E-71	DOWN
Nitab4.5_0000292g0060.1	XM_016617664.1	876	5.375388	3.071431	0.803174	3.42342	0	0	0	3.16835325	0	8.77117803591165e-6	8.05965804072423e-5	-4.23597963318418	2	RGE1, ZOU: basic helix-loop-helix (bHLH) DNA-binding superfamily protein	AT1G49770.1	3.0000000000000002E-55	DOWN
Nitab4.5_0002046g0110.1	NA	234	0	0	0	4.895548	158.430307	42.600975	69.116461	1.223887	90.04924766666666	5.43522216171904e-7	6.6580159470559e-6	4.23434915709802	1	NA	NA	NA	UP
Nitab4.5_0000902g0360.1	XM_016634408.1	717	11.550348	19.731006	11.363316	13.933256	2.858905	0	0	14.1444815	0.9529683333333333	4.5258036041812e-11	1.21304285334603e-9	-4.23206975717848	2	PAS2, PEP: Protein-tyrosine phosphatase-like, PTPLA	AT5G10480.1	7.9999999999999995E-124	DOWN
Nitab4.5_0000043g0270.1	XM_016589246.1	1722	0	0	0.954049	0.785341	15.420751	6.513104	13.66531	0.4348475	11.866388333333333	1.20505689732455e-7	1.69554401154056e-6	4.23128721784343	1	HSP70T-2: heat-shock protein 70T-2	AT2G32120.2	0	UP
Nitab4.5_0006769g0080.1	XM_016631948.1	1116	3.381444	6.469303	2.2659570000000002	2.045333	0	0	0	3.54050925	0	3.34019703812187e-6	3.38016217152136e-5	-4.23083535574974	2	SPT: basic helix-loop-helix (bHLH) DNA-binding superfamily protein	AT4G36930.1	3.0000000000000002E-36	DOWN
Nitab4.5_0004756g0070.1	XM_016640843.1	1410	0.138286	0	0	0	2.638005	3.92942	3.453793	0.0345715	3.340406	3.80453805971979e-7	4.82991055880371e-6	4.23076356751626	1	AGT2: alanine:glyoxylate aminotransferase 2	AT4G39660.1	0	UP
Nitab4.5_0009785g0060.1	XM_016644688.1	1214	2.883716	10.667179	1.012805	4.045686	0	0	0	4.6523465	0	2.56270267224242e-6	2.66565902447518e-5	-4.22902500129725	2	Transmembrane amino acid transporter family protein	AT3G56200.1	5.0000000000000001E-180	DOWN
Nitab4.5_0001355g0020.1	XM_016613847.1	3027	1.38536	2.815065	0.829917	0.946984	0	0	0	1.4943315	0	9.82425000216067e-7	1.13547207738304e-5	-4.22886945231567	2	MRP2, ABCC2, AtABCC2: multidrug resistance-associated protein 2	AT2G34660.2	0	DOWN
Nitab4.5_0004395g0010.1	XM_016609489.1	2025	0.500299	2.591526	6.128153	3.600472	0	0	0	3.2051125000000003	0	3.35158355673127e-6	3.39078336441234e-5	-4.22813880108503	2	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT5G27550.1	0	DOWN
Nitab4.5_0002715g0060.1	XM_016590579.1	1935	2.170679	0	0.185223	0	9.697386	9.119727	8.160072	0.5889755	8.992395	3.22958862442735e-7	4.15416948873074e-6	4.2280919952549	1	GRAS family transcription factor	NA	NA	UP
Nitab4.5_0000801g0040.1	XR_001648312.1	1178	96.599077	73.375779	74.676536	110.79193	2.062704	12.236413	0	88.86083049999999	4.766372333333334	7.86111351482155e-7	9.30618912516666e-6	-4.22798795192604	2	TMP-C, PIP1;4, PIP1E: plasma membrane intrinsic protein 1;4	AT4G00430.1	0	DOWN
Nitab4.5_0002700g0150.1	XM_016619448.1	1449	2.657097	0	0	1.861611	32.821438	6.704691	19.567929	1.129677	19.69801933333333	1.17944082839958e-5	1.03934980154869e-4	4.22752531013881	1	Hsp70b: heat shock protein 70B	NA	NA	UP
Nitab4.5_0007928g0030.1	XM_016623544.1	729	0	0	0	0.281326	6.40268	16.739216	8.15775	0.0703315	10.433215333333333	8.64020710424886e-6	7.95660010616287e-5	4.22690536304814	1	TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein	AT1G35180.1	9.9999999999999997E-106	UP
Nitab4.5_0003053g0010.1	XM_016647639.1	2019	1.652241	3.639155	3.263486	2.931268	0	0	0	2.8715375000000005	0	6.78943039072487e-6	6.42161333675419e-5	-4.22568335422527	2	FBL17: RNI-like superfamily protein	AT3G54650.1	0	DOWN
Nitab4.5_0002312g0100.1	NA	276	0	0	0	5.123248	88.537221	75.548528	23.907246	1.280812	62.66433166666667	4.01965411356814e-5	3.08692565702993e-4	4.22489360011173	1	unknown protein similar to AT1G19020.1	NA	NA	UP
Nitab4.5_0000022g0260.1	NA	738	0	0	1.722901	0	15.749833	16.153757	5.622579	0.43072525	12.508723000000002	9.66299253123269e-6	8.76694864693006e-5	4.22280283849432	1	NA	AT1G31690.1	4	UP
Nitab4.5_0001087g0050.1	XM_016618859.1	555	14.962417	5.749592	1.847276	6.86711	0	0	0	7.356598750000001	0	4.14523450826645e-6	4.1128160944896e-5	-4.22120078401125	2	Phosphoenolpyruvate carboxylase family protein	AT1G77060.1	0	DOWN
Nitab4.5_0001618g0070.1	XM_016622624.1	372	49.818345	7.415866	45.269116	21.674436	2.063096	0	0	31.04444075	0.6876986666666666	9.87222505412914e-6	8.92135504350572e-5	-4.22077773836951	2	N-acetyltransferases;N-acetyltransferases	AT2G41450.2	5.0000000000000002E-62	DOWN
Nitab4.5_0013015g0010.1	XM_016625955.1	1485	1.933054	7.93658	4.337644	4.383389	0.529543	0	0	4.64766675	0.17651433333333333	1.32654663007085e-8	2.32023735020665e-7	-4.22029461624915	2	CIPK20, SnRK3.6, PKS18: CBL-interacting protein kinase 20	AT5G45820.1	0	DOWN
Nitab4.5_0002330g0140.1	XM_016653721.1	1094	2.094909	6.265272	5.149558	2.823381	0	0	0	4.08328	0	3.03680436199996e-6	3.10617506094379e-5	-4.21979629870557	2	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein	AT5G57850.1	3.9999999999999997E-129	DOWN
Nitab4.5_0000211g0060.1	XM_016594346.1	1767	3.978658	6.658408	1.375164	2.191499	0	0	0	3.55093225	0	2.60783033484389e-6	2.70520639259085e-5	-4.21910195995619	2	ARM repeat superfamily protein	AT5G06120.2	0	DOWN
Nitab4.5_0010745g0010.1	XM_016580215.1	1275	5.747827	10.16303	13.040341	4.088798	1.950668	0	0	8.259998999999999	0.6502226666666667	7.87799107953856e-7	9.31458031957868e-6	-4.21845113007994	2	NA	AT1G04030.1	9.9999999999999995E-21	DOWN
Nitab4.5_0010323g0020.1	XM_016646926.1	1449	13.836861	17.012852	6.556305	3.86565	1.169007	0	0	10.317917000000001	0.389669	2.20778118436908e-10	5.252064174077e-9	-4.21740132490194	2	BOP2: Ankyrin repeat family protein / BTB/POZ domain-containing protein	AT2G41370.1	0	DOWN
Nitab4.5_0000003g0070.1	XM_016595541.1	1971	10.174171	2.934032	5.566984	6.549144	0.352434	0	0	6.30608275	0.11747800000000001	5.93996568374252e-11	1.55806405184866e-9	-4.21719916890793	2	catalytics	AT1G74790.1	0	DOWN
Nitab4.5_0009419g0010.1	XM_016633491.1	1362	0	9.785503	13.837164	5.390361	0	0	0	7.253257	0	1.24060108373906e-4	8.23030804377006e-4	-4.21669616474242	2	ZIP10: zinc transporter 10 precursor	AT1G31260.1	9.9999999999999998E-138	DOWN
Nitab4.5_0001099g0060.1	XR_001654808.1	249	19.749208	0	0	0	91.516839	128.926468	63.238522	4.937302	94.56060966666666	3.39899448481822e-5	2.67118996680118e-4	4.21596588516856	1	ATPSK5, PSK5: phytosulfokine 5 precursor	NA	NA	UP
Nitab4.5_0002919g0020.1	XM_016650947.1	2229	9.708815	8.746051	5.719024	13.072163	1.769827	0	0	9.31151325	0.5899423333333333	4.04771169908898e-5	3.10596587232513e-4	-4.21440038002731	2	AIR3: Subtilisin-like serine endopeptidase family protein	AT2G04160.1	0	DOWN
Nitab4.5_0002334g0060.1	XM_016609290.1	2748	2.358851	5.481316	3.16135	3.916247	0.458682	0	0	3.729441	0.152894	1.86786787662329e-6	2.00765465643272e-5	-4.21262823895803	2	NA	AT5G20480.1	2E-41	DOWN
Nitab4.5_0001831g0110.1	XM_016619854.1	612	67.179125	92.083613	99.825217	76.608693	3.945339	3.271323	0.22174	83.92416200000001	2.4794673333333335	2.10077065876165e-18	1.68327013205197e-16	-4.21173812957037	2	Histone superfamily protein	NA	NA	DOWN
Nitab4.5_0000436g0220.1	XM_016584888.1	450	0	0	0	0	7.694699	21.361346	7.930397	0	12.328814000000001	4.72724847089482e-6	4.63708960830559e-5	4.21010352415508	1	ATPT1, PHT1;1: phosphate transporter 1;1	AT2G38940.1	3.9999999999999997E-40	UP
Nitab4.5_0012644g0010.1	XM_016645492.1	453	0.289666	0	0	0	21.654287	5.571577	19.625643	0.0724165	15.617168999999999	1.01807493518691e-5	9.15377558072613e-5	4.20999208586105	1	CAM8, AtCML8: calmodulin 8	AT4G14640.1	3.0000000000000001E-86	UP
Nitab4.5_0001640g0050.1	XM_016619621.1	1062	29.457214	22.540448	16.364334	21.288293	1.658103	0	2.105729	22.41257225	1.2546106666666668	2.84074004937164e-11	7.86889128668739e-10	-4.2099337107237496	2	ATPUP3, PUP3: purine permease 3	AT1G28220.1	3.9999999999999997E-124	DOWN
Nitab4.5_0000875g0030.1	XM_016632733.1	612	0	1.870424	0	0	20.729767	4.221669	13.271113	0.467606	12.740849666666668	7.00461203420262e-6	6.60707643176584e-5	4.20864832792701	1	CML38: calmodulin-like 38	NA	NA	UP
Nitab4.5_0000754g0040.1	XM_016587460.1	774	1.94495	0	0	0	8.748191	12.867737	10.178694	0.4862375	10.598207333333333	3.51256900624005e-8	5.63109953088023e-7	4.20823371370293	1	Protein kinase superfamily protein	AT5G02800.1	3.0000000000000001E-80	UP
Nitab4.5_0000250g0150.1	XM_016632796.1	1086	0.593979	7.785754	5.238208	5.688394	0	0	0	4.82658375	0	9.24044954119894e-6	8.42374873144986e-5	-4.20823118154755	2	DDT domain superfamily	AT1G18950.1	2.9999999999999999E-88	DOWN
Nitab4.5_0000989g0060.1	XR_001644216.1	1074	0.844969	2.599228	3.550333	1.471498	0	0	0	2.116507	0	2.55435718302751e-9	5.13028149794338e-8	-4.20798095928118	2	NA	NA	NA	DOWN
Nitab4.5_0002772g0010.1	XM_016581975.1	1315	0.518845	0	0	0	5.618699	8.885183	2.386199	0.12971125	5.630027000000001	9.41699783105506e-6	8.56418010633108e-5	4.20703683412094	1	Class I glutamine amidotransferase-like superfamily protein	AT5G38200.1	0	UP
Nitab4.5_0001413g0010.1	XM_016625728.1	981	0	0	0	0	4.187243	0.579486	7.62943	0	4.132053	1.7269115876627e-7	2.35240712335155e-6	4.20571254300013	1	Protein of unknown function (DUF1645)	AT2G15760.1	9.9999999999999999E-56	UP
Nitab4.5_0000375g0030.1	XM_016606073.1	1089	0	0	1.423833	0	15.741316	7.227776	2.583374	0.35595825	8.517488666666667	1.7660509105318e-6	1.90900021740529e-5	4.20526951957986	1	DREB2C, AtERF48: Integrase-type DNA-binding superfamily protein	AT2G40340.1	9.9999999999999995E-58	UP
Nitab4.5_0001242g0140.1	XM_016630503.1	468	5.312312	0	1.204776	1.777819	134.953189	147.886243	125.20551	2.07372675	136.01498066666667	8.73679269638299e-6	8.03000072505039e-5	4.20365001873969	1	OXS3, ATOXS3: oxidative stress 3	AT5G56550.1	5.0000000000000004E-18	UP
Nitab4.5_0003490g0010.1	XM_016583668.1	1467	7.098576	8.628227	6.537099	3.915004	0.621092	0	0	6.5447265	0.20703066666666667	9.77801588140599e-13	3.38012065800465e-11	-4.20273619388813	2	RNI-like superfamily protein	AT5G07670.1	4.0000000000000001E-169	DOWN
Nitab4.5_0008664g0030.1	XM_016641155.1	597	0.809579	0	0	2.27424	24.740972	28.852095	54.519436	0.77095475	36.037501	9.16410491679244e-6	8.36216334531576e-5	4.20233025612115	1	AtPPa1, PPa1: pyrophosphorylase 1	AT1G01050.1	3E-131	UP
Nitab4.5_0002537g0020.1	XM_016621835.1	431	0	0	0	0	17.915297	5.780032	12.340904	0	12.012077666666668	7.02424007975467e-7	8.41106752708759e-6	4.20150958703321	1	NA	AT4G00380.1	5.6	UP
Nitab4.5_0002494g0010.1	XM_016653141.1	1812	1.303405	1.275971	3.130888	4.095874	0	0	0	2.4515345	0	1.17959121832194e-6	1.33457912512881e-5	-4.20013861864285	2	Plant protein of unknown function (DUF936)	AT1G23790.1	0	DOWN
Nitab4.5_0000005g0110.1	XM_016604699.1	780	5.040077	3.915946	5.26815	1.52069	0	0	0	3.93621575	0	7.45083306780334e-6	6.96582428299177e-5	-4.19576812429129	2	ATEXPA13, EXP13, ATEXP13, ATHEXP ALPHA 1.22, EXPA13: expansin A13	AT3G03220.1	3.9999999999999998E-144	DOWN
Nitab4.5_0004222g0010.1	XM_016634720.1	939	1.15606	6.040578	0	0	39.044355	28.122287	24.01014	1.7991595	30.39226066666667	2.15236202407745e-4	0.00132985225059071	4.19337518993301	1	NA	NA	NA	UP
Nitab4.5_0002456g0030.1	XM_016652330.1	627	12.750348	16.700617	2.56323	6.169932	0	0	0.36332	9.546031750000001	0.12110666666666665	1.44897496720841e-6	1.60081240208859e-5	-4.19302036268736	2	AtSP7, SP7, SGA2, ASF1A: ASF1 like histone chaperone	AT1G66740.1	4.0000000000000001E-97	DOWN
Nitab4.5_0000430g0050.1	XM_016622381.1	996	0	0	0.370807	0	9.638582	3.719483	4.791984	0.09270175	6.050016333333333	1.38381512112651e-5	1.19918040778859e-4	4.19088397335506	1	ATACP5, ATPAP17, PAP17: purple acid phosphatase 17	AT3G17790.1	2.0000000000000001E-156	UP
Nitab4.5_0000164g0080.1	XM_016645982.1	573	0	0	0.847823	1.992667	31.827212	55.386278	19.840951	0.7101225	35.68481366666666	8.23731219752816e-6	7.62803168462096e-5	4.19035387435318	1	alpha/beta-Hydrolases superfamily protein	AT3G03990.1	8.0000000000000003E-156	UP
Nitab4.5_0000335g0050.1	XM_016658590.1	2919	0.35622	0	0	0	2.494592	4.85521	1.922653	0.089055	3.090818333333333	5.88448651618495e-5	4.30120139823313e-4	4.18915675023345	1	NA	NA	NA	UP
Nitab4.5_0000658g0020.1	XM_016601282.1	891	0.930042	0	0.302485	0	11.68597	20.339653	12.668589	0.30813175000000004	14.898070666666664	7.76180137918612e-6	7.2299109273574e-5	4.18508690275673	1	NA	AT5G18130.1	3.9999999999999997E-39	UP
Nitab4.5_0005402g0040.1	XM_016625983.1	1403	1.009616	0	0	0	2.90881	9.5029	6.329047	0.252404	6.246918999999999	7.75017683944982e-6	7.22261827888002e-5	4.184788921936	1	ATHB-1, ATHB1, HD-ZIP-1, HAT5, HB-1: homeobox 1	AT3G01470.1	4.9999999999999996E-40	UP
Nitab4.5_0000311g0030.1	XM_016607706.1	1964	2.668832	0	4.627735	0.546166	51.637045	63.590234	32.788315	1.9606832500000002	49.33853133333334	4.42680913483422e-7	5.54224854183522e-6	4.18383238289599	1	RPT2: Phototropic-responsive NPH3 family protein	AT2G30520.1	0	UP
Nitab4.5_0000402g0200.1	XM_016592268.1	1249	491.689523	551.813009	638.759153	492.137514	5.898742	4.380449	20.170293	543.59979975	10.149828000000001	4.05200567762e-34	1.23837533037378e-31	-4.18369625077489	2	ELI3-2, ELI3, ATCAD8, CAD-B2: elicitor-activated gene 3-2	AT4G37990.1	3.0000000000000003E-116	DOWN
Nitab4.5_0000688g0170.1	XM_016639890.1	1887	3.6593	1.762436	2.395274	1.580111	0	0	0	2.34928025	0	8.0486232011036e-9	1.46219856340813e-7	-4.18328000851105	2	NA	AT1G53210.1	3E-28	DOWN
Nitab4.5_0000296g0050.1	XM_016645849.1	684	0	0	0	2.51072	11.604966	16.526668	15.30701	0.62768	14.479548	8.7291304027898e-6	8.0268350599222e-5	4.1828309888299	1	NA	NA	NA	UP
Nitab4.5_0000495g0170.1	XM_016617535.1	1407	0	0	0	1.527176	7.507839	3.65912	6.36008	0.381794	5.842346333333334	9.34447009665613e-6	8.50838593011321e-5	4.18260227709343	1	AMP-dependent synthetase and ligase family protein	AT2G17650.1	0	UP
Nitab4.5_0002896g0020.1	XM_016626042.1	2179	8.402551	12.765596	5.690733	7.744748	1.29252	0	0	8.650907	0.43083999999999995	3.40149375129143e-5	2.67260223315755e-4	-4.18139858680999	2	HCO3- transporter family	AT3G62270.1	0	DOWN
Nitab4.5_0003537g0010.1	XR_001646033.1	423	0	0	0	0	17.250924	13.211501	5.312721	0	11.925048666666669	3.31421447321859e-6	3.35743952224379e-5	4.18098783763034	1	NA	NA	NA	UP
Nitab4.5_0005472g0020.1	XM_016586429.1	1806	2.899417	4.749729	1.295042	0.471406	0	0	0	2.3538985	0	2.47129090226962e-6	2.58257363372821e-5	-4.17931899352375	2	unknown protein similar to AT3G11590.1	AT3G11590.1	9.9999999999999993E-103	DOWN
Nitab4.5_0004692g0050.1	XM_016617442.1	669	1.126841	0	0	0	2.544024	29.591515	27.918001	0.28171025	20.017846666666667	9.18602890368776e-6	8.37815145157815e-5	4.17901055030657	1	transcription regulators	AT5G13240.1	6.9999999999999997E-124	UP
Nitab4.5_0001056g0010.1	XM_016582741.1	2075	8.555516	4.933448	2.305233	9.359924	0	0	0.564623	6.28853025	0.18820766666666666	3.76461142044459e-8	5.97751817530751e-7	-4.17873560917798	2	TMKL1: transmembrane kinase-like 1	AT3G24660.1	0	DOWN
Nitab4.5_0000639g0160.1	XM_016599264.1	444	0.384225	0	2.778267	0	23.070897	43.161191	28.044642	0.790623	31.425576666666668	1.07404130575772e-5	9.58228131672266e-5	4.17664946094267	1	NA	NA	NA	UP
Nitab4.5_0002780g0140.1	XM_016606125.1	321	0	0	0	0	56.154732	9.12878	9.900981	0	25.061497666666668	2.87950270292846e-8	4.697220404851e-7	4.17624705754085	1	Yippee family putative zinc-binding protein	AT4G27740.1	6.9999999999999999E-41	UP
Nitab4.5_0000760g0060.1	XM_016622941.1	1554	0	0	0	0.436195	3.51163	5.13206	2.309867	0.10904875	3.6511856666666667	1.03769463725934e-5	9.31038611364698e-5	4.17476614151276	1	CYP89A6: cytochrome P450, family 87, subfamily A, polypeptide 6	AT1G64940.1	0	UP
Nitab4.5_0002637g0040.1	XM_016657407.1	738	7.419188	6.753268	4.251104	1.939896	0	0	0.221114	5.090864000000001	0.07370466666666667	3.97325895707341e-11	1.08015882790153e-9	-4.17337954494606	2	ATCHIA, CHIA: chitinase A	AT5G24090.1	2.9999999999999998E-136	DOWN
Nitab4.5_0001595g0010.1	XM_016619531.1	492	0	0	0	2.667863	35.811138	18.896575	19.032953	0.66696575	24.580222000000003	7.58269543255988e-6	7.08040697161994e-5	4.17309061413767	1	Calcium-binding EF-hand family protein	AT1G32250.1	2.0000000000000001E-83	UP
Nitab4.5_0000114g0090.1	XM_016587365.1	1959	0.615256	1.666391	0	0	16.051665	4.289183	22.133954	0.57041175	14.158267333333333	1.13761702848071e-5	1.00739190562996e-4	4.17162838840658	1	protein kinase family protein	AT5G21222.1	5.9999999999999997E-7	UP
Nitab4.5_0005848g0020.1	XM_016584846.1	3210	0.75923	2.408405	1.278027	1.055581	0	0	0	1.3753107500000001	0	7.113376499227e-6	6.69639153006628e-5	-4.17082085960358	2	ZIFL1: zinc induced facilitator-like 1	AT5G13750.1	0	DOWN
Nitab4.5_0005729g0050.1	XM_016609897.1	870	22.652234	15.543279	11.006716	14.88341	0	0	9.124779	16.02140975	3.041593	2.33421892872621e-6	2.45551057013045e-5	-4.17051800926514	2	Protein prenylyltransferase superfamily protein	AT3G04830.1	1.9999999999999999E-178	DOWN
Nitab4.5_0006152g0040.1	XM_016627031.1	1380	3.918463	1.363848	2.888446	3.804612	0	0	0	2.99384225	0	7.4188664764438e-6	6.93934770443478e-5	-4.16928337814391	2	RAP2.7: related to AP2.7	AT2G28550.3	5E-108	DOWN
